Restaurant Name,Zip Code,Inspection Date,Score,Address,Facility ID,Process Description
Parmer Lane Tavern,78758,08/27/2014,100,"2121 W PARMER LN Unit 101
AUSTIN, TX 78758
(30.41599964900047, -97.6964831089997)",2800039,Routine Inspection
Parmer Lane Tavern,78758,02/25/2013,97,"2121 W PARMER LN Unit 101
AUSTIN, TX 78758
(30.41599964900047, -97.6964831089997)",2800039,Routine Inspection
Parsons House @ Austin,78752,08/15/2012,92,"1130 CAMINO LA COSTA
AUSTIN, TX 78752
(30.324207078000484, -97.69629684799969)",2802410,Routine Inspection
Parsons House @ Austin,78752,02/08/2012,97,"1130 CAMINO LA COSTA
AUSTIN, TX 78752
(30.324207078000484, -97.69629684799969)",2802410,Routine Inspection
Parsons House @ Austin,78752,01/22/2014,100,"1130 CAMINO LA COSTA
AUSTIN, TX 78752
(30.324207078000484, -97.69629684799969)",2802410,Routine Inspection
Parsons House @ Austin,78752,07/01/2013,79,"1130 CAMINO LA COSTA
AUSTIN, TX 78752
(30.324207078000484, -97.69629684799969)",2802410,Routine Inspection
Parsons House @ Austin,78752,07/28/2014,85,"1130 CAMINO LA COSTA
AUSTIN, TX 78752
(30.324207078000484, -97.69629684799969)",2802410,Routine Inspection
Pascal's Catering,78723,02/07/2012,93,"1924 E 38TH HALF ST
AUSTIN, TX 78723
(30.289318290000438, -97.7059114869997)",2801692,Routine Inspection
Pascal's Catering,78723,09/27/2012,89,"1924 E 38TH HALF ST
AUSTIN, TX 78723
(30.289318290000438, -97.7059114869997)",2801692,Routine Inspection
Pascal's Catering,78723,07/31/2013,94,"1924 E 38TH HALF ST
AUSTIN, TX 78723
(30.289318290000438, -97.7059114869997)",2801692,Routine Inspection
Pascal's Catering,78723,08/25/2014,96,"1924 E 38TH HALF ST
AUSTIN, TX 78723
(30.289318290000438, -97.7059114869997)",2801692,Routine Inspection
Pasta & Co,78731,07/22/2014,90,"3502 KERBEY LN
AUSTIN, TX 78731
(30.307566976000487, -97.75055549499967)",2801743,Routine Inspection
Pasta & Co,78731,05/25/2012,84,"3502 KERBEY LN
AUSTIN, TX 78731
(30.307566976000487, -97.75055549499967)",2801743,Routine Inspection
Pasta & Co,78731,06/25/2013,97,"3502 KERBEY LN
AUSTIN, TX 78731
(30.307566976000487, -97.75055549499967)",2801743,Routine Inspection
Pasta & Co,78731,01/30/2014,96,"3502 KERBEY LN
AUSTIN, TX 78731
(30.307566976000487, -97.75055549499967)",2801743,Routine Inspection
Pasta & Co,78731,11/23/2011,93,"3502 KERBEY LN
AUSTIN, TX 78731
(30.307566976000487, -97.75055549499967)",2801743,Routine Inspection
Pasta & Co,78731,11/26/2012,87,"3502 KERBEY LN
AUSTIN, TX 78731
(30.307566976000487, -97.75055549499967)",2801743,Routine Inspection
Patsy's,78744,07/17/2013,83,"5001 E BEN WHITE BLVD EB
AUSTIN, TX 78744
(30.21381387100047, -97.72812517599965)",10002156,Routine Inspection
Patsy's,78744,01/08/2013,84,"5001 E BEN WHITE BLVD EB
AUSTIN, TX 78744
(30.21381387100047, -97.72812517599965)",10002156,Routine Inspection
Patsy's,78744,12/09/2011,88,"5001 E BEN WHITE BLVD EB
AUSTIN, TX 78744
(30.21381387100047, -97.72812517599965)",10002156,Routine Inspection
Patsy's,78744,07/17/2014,79,"5001 E BEN WHITE BLVD EB
AUSTIN, TX 78744
(30.21381387100047, -97.72812517599965)",10002156,Routine Inspection
Patsy's,78744,01/15/2014,89,"5001 E BEN WHITE BLVD EB
AUSTIN, TX 78744
(30.21381387100047, -97.72812517599965)",10002156,Routine Inspection
Patsy's,78744,06/21/2012,70,"5001 E BEN WHITE BLVD EB
AUSTIN, TX 78744
(30.21381387100047, -97.72812517599965)",10002156,Routine Inspection
Patton Elementary School,78749,05/13/2014,91,"6001 WESTCREEK DR
AUSTIN, TX 78749
(30.232180091000487, -97.84607159099966)",2800332,Routine Inspection
Patton Elementary School,78749,04/17/2013,96,"6001 WESTCREEK DR
AUSTIN, TX 78749
(30.232180091000487, -97.84607159099966)",2800332,Routine Inspection
Patton Elementary School,78749,02/21/2012,97,"6001 WESTCREEK DR
AUSTIN, TX 78749
(30.232180091000487, -97.84607159099966)",2800332,Routine Inspection
Patton Elementary School,78749,09/06/2013,100,"6001 WESTCREEK DR
AUSTIN, TX 78749
(30.232180091000487, -97.84607159099966)",2800332,Routine Inspection
Patton Elementary School,78749,10/19/2012,97,"6001 WESTCREEK DR
AUSTIN, TX 78749
(30.232180091000487, -97.84607159099966)",2800332,Routine Inspection
"Pavilion at Great Hills, The",78759,03/02/2012,80,"11819 PAVILION BLVD
AUSTIN, TX 78759
(30.424735601000464, -97.75564857999967)",10626430,Routine Inspection
"Pavilion at Great Hills, The",78759,07/25/2014,100,"11819 PAVILION BLVD
AUSTIN, TX 78759
(30.424735601000464, -97.75564857999967)",10626430,Routine Inspection
"Pavilion at Great Hills, The",78759,09/24/2012,86,"11819 PAVILION BLVD
AUSTIN, TX 78759
(30.424735601000464, -97.75564857999967)",10626430,Routine Inspection
"Pavilion at Great Hills, The",78759,12/03/2013,90,"11819 PAVILION BLVD
AUSTIN, TX 78759
(30.424735601000464, -97.75564857999967)",10626430,Routine Inspection
"Pavilion at Great Hills, The",78759,05/15/2013,88,"11819 PAVILION BLVD
AUSTIN, TX 78759
(30.424735601000464, -97.75564857999967)",10626430,Routine Inspection
Payless Food Store,78741,03/19/2012,83,"2400 BURLESON RD
AUSTIN, TX 78741
(30.22969577100048, -97.73574175899967)",10021664,Routine Inspection
Payless Food Store,78741,09/29/2014,83,"2400 BURLESON RD
AUSTIN, TX 78741
(30.22969577100048, -97.73574175899967)",10021664,Routine Inspection
Payless Food Store,78741,03/18/2013,82,"2400 BURLESON RD
AUSTIN, TX 78741
(30.22969577100048, -97.73574175899967)",10021664,Routine Inspection
Payless Food Store,78741,09/19/2012,90,"2400 BURLESON RD
AUSTIN, TX 78741
(30.22969577100048, -97.73574175899967)",10021664,Routine Inspection
Payless Food Store,78741,03/10/2014,90,"2400 BURLESON RD
AUSTIN, TX 78741
(30.22969577100048, -97.73574175899967)",10021664,Routine Inspection
Payless Food Store,78741,09/25/2013,93,"2400 BURLESON RD
AUSTIN, TX 78741
(30.22969577100048, -97.73574175899967)",10021664,Routine Inspection
Pearce Jr. High,78723,05/08/2014,97,"6401 NORTH HAMPTON DR
AUSTIN, TX 78723
(30.313882633000446, -97.68147619999968)",2800249,Routine Inspection
Pearce Jr. High,78723,04/11/2012,95,"6401 NORTH HAMPTON DR
AUSTIN, TX 78723
(30.313882633000446, -97.68147619999968)",2800249,Routine Inspection
Pearce Jr. High,78723,10/12/2012,100,"6401 NORTH HAMPTON DR
AUSTIN, TX 78723
(30.313882633000446, -97.68147619999968)",2800249,Routine Inspection
Pearce Jr. High,78723,05/09/2013,100,"6401 NORTH HAMPTON DR
AUSTIN, TX 78723
(30.313882633000446, -97.68147619999968)",2800249,Routine Inspection
Pearce Jr. High,78723,11/05/2013,97,"6401 NORTH HAMPTON DR
AUSTIN, TX 78723
(30.313882633000446, -97.68147619999968)",2800249,Routine Inspection
Pearce Lane Cafe,78617,09/12/2013,90,"17097 PEARCE LN Unit B
AUSTIN, TX 78617
(30.143566162000468, -97.57083640399969)",10340872,Routine Inspection
Pearce Lane Cafe,78617,02/12/2013,100,"17097 PEARCE LN Unit B
AUSTIN, TX 78617
(30.143566162000468, -97.57083640399969)",10340872,Routine Inspection
Pearce Lane Cafe,78617,06/12/2012,93,"17097 PEARCE LN Unit B
AUSTIN, TX 78617
(30.143566162000468, -97.57083640399969)",10340872,Routine Inspection
Pearce Lane Cafe,78617,04/16/2014,80,"17097 PEARCE LN Unit B
AUSTIN, TX 78617
(30.143566162000468, -97.57083640399969)",10340872,Routine Inspection
Pearce Lane Cafe,78617,10/14/2014,90,"17097 PEARCE LN Unit B
AUSTIN, TX 78617
(30.143566162000468, -97.57083640399969)",10340872,Routine Inspection
Pearl Street Co-Op,78705,08/14/2014,97,"2000 PEARL ST
AUSTIN, TX 78705
(30.284164133000445, -97.74665156399965)",2800409,Routine Inspection
Pearl Street Co-Op,78705,11/30/2012,97,"2000 PEARL ST
AUSTIN, TX 78705
(30.284164133000445, -97.74665156399965)",2800409,Routine Inspection
Pearl Street Co-Op,78705,06/25/2013,76,"2000 PEARL ST
AUSTIN, TX 78705
(30.284164133000445, -97.74665156399965)",2800409,Routine Inspection
Pearl Street Co-Op,78705,02/03/2012,90,"2000 PEARL ST
AUSTIN, TX 78705
(30.284164133000445, -97.74665156399965)",2800409,Routine Inspection
Pearl Street Co-Op,78705,01/22/2014,100,"2000 PEARL ST
AUSTIN, TX 78705
(30.284164133000445, -97.74665156399965)",2800409,Routine Inspection
Pearson,78753,01/30/2014,92,"400 CENTER RIDGE DR
AUSTIN, TX 78753
(30.414437658000452, -97.66389583599965)",10735492,Routine Inspection
Pearson,78753,07/08/2014,96,"400 CENTER RIDGE DR
AUSTIN, TX 78753
(30.414437658000452, -97.66389583599965)",10735492,Routine Inspection
Pearson,78753,06/19/2013,97,"400 CENTER RIDGE DR
AUSTIN, TX 78753
(30.414437658000452, -97.66389583599965)",10735492,Routine Inspection
Pease Elementary,78701,04/10/2012,100,"1106 RIO GRANDE ST
AUSTIN, TX 78701
(30.274900940000464, -97.74768976899969)",2800245,Routine Inspection
Pease Elementary,78701,05/20/2013,100,"1106 RIO GRANDE ST
AUSTIN, TX 78701
(30.274900940000464, -97.74768976899969)",2800245,Routine Inspection
Pease Elementary,78701,05/15/2014,100,"1106 RIO GRANDE ST
AUSTIN, TX 78701
(30.274900940000464, -97.74768976899969)",2800245,Routine Inspection
Pease Elementary,78701,12/03/2013,100,"1106 RIO GRANDE ST
AUSTIN, TX 78701
(30.274900940000464, -97.74768976899969)",2800245,Routine Inspection
Pease Elementary,78701,11/06/2012,100,"1106 RIO GRANDE ST
AUSTIN, TX 78701
(30.274900940000464, -97.74768976899969)",2800245,Routine Inspection
Pecan Food Mart,78704,10/08/2014,94,"2101 S 1ST ST Bldg A
AUSTIN, TX 78704
(30.244824080000456, -97.75744498799969)",11062839,Routine Inspection
Pecan Springs Elementary,78723,03/30/2012,96,"3100 ROGGE LN
AUSTIN, TX 78723
(30.302735459000473, -97.67754807099965)",2800284,Routine Inspection
Pecan Springs Elementary,78723,10/16/2012,97,"3100 ROGGE LN
AUSTIN, TX 78723
(30.302735459000473, -97.67754807099965)",2800284,Routine Inspection
Pecan Springs Elementary,78723,05/22/2013,97,"3100 ROGGE LN
AUSTIN, TX 78723
(30.302735459000473, -97.67754807099965)",2800284,Routine Inspection
Pecan Springs Elementary,78723,05/14/2014,97,"3100 ROGGE LN
AUSTIN, TX 78723
(30.302735459000473, -97.67754807099965)",2800284,Routine Inspection
Pecan Springs Elementary,78723,11/26/2013,100,"3100 ROGGE LN
AUSTIN, TX 78723
(30.302735459000473, -97.67754807099965)",2800284,Routine Inspection
Pecan Springs Elementary,78723,10/30/2014,100,"3100 ROGGE LN
AUSTIN, TX 78723
(30.302735459000473, -97.67754807099965)",2800284,Routine Inspection
Peche,78701,10/23/2014,74,"208 W 4TH ST
AUSTIN, TX 78701
(30.266748280000456, -97.74537707599967)",10768306,Routine Inspection
Peche,78701,06/12/2013,76,"208 W 4TH ST
AUSTIN, TX 78701
(30.266748280000456, -97.74537707599967)",10768306,Routine Inspection
Peckerheads,78701,08/14/2013,81,"402 E 6TH ST
AUSTIN, TX 78701
(30.26704698700047, -97.73906263599969)",10227305,Routine Inspection
Peckerheads,78701,01/24/2013,91,"402 E 6TH ST
AUSTIN, TX 78701
(30.26704698700047, -97.73906263599969)",10227305,Routine Inspection
Peckerheads,78701,06/01/2012,71,"402 E 6TH ST
AUSTIN, TX 78701
(30.26704698700047, -97.73906263599969)",10227305,Routine Inspection
Pedernales Country Store,78669,07/08/2013,96,"910 S PACE BEND RD
BRIARCLIFF, TX 78669
(30.40525166700047, -98.06219011199966)",10359921,Routine Inspection
Pedernales Country Store,78669,11/30/2011,71,"910 S PACE BEND RD
BRIARCLIFF, TX 78669
(30.40525166700047, -98.06219011199966)",10359921,Routine Inspection
Pedernales Country Store,78669,12/19/2012,93,"910 S PACE BEND RD
BRIARCLIFF, TX 78669
(30.40525166700047, -98.06219011199966)",10359921,Routine Inspection
Pedernales Country Store,78669,06/22/2012,87,"910 S PACE BEND RD
BRIARCLIFF, TX 78669
(30.40525166700047, -98.06219011199966)",10359921,Routine Inspection
Pedernales Country Store,78669,09/17/2014,89,"910 S PACE BEND RD
BRIARCLIFF, TX 78669
(30.40525166700047, -98.06219011199966)",10359921,Routine Inspection
Pedernales Country Store,78669,03/18/2014,93,"910 S PACE BEND RD
BRIARCLIFF, TX 78669
(30.40525166700047, -98.06219011199966)",10359921,Routine Inspection
Pei Wei,78751,09/06/2012,92,"1000 E 41ST ST Bldg H
AUSTIN, TX 78751
(30.298033854000437, -97.71885139799969)",2802532,Routine Inspection
Pei Wei,78751,10/23/2013,97,"1000 E 41ST ST Bldg H
AUSTIN, TX 78751
(30.298033854000437, -97.71885139799969)",2802532,Routine Inspection
Pei Wei,78751,04/28/2014,90,"1000 E 41ST ST Bldg H
AUSTIN, TX 78751
(30.298033854000437, -97.71885139799969)",2802532,Routine Inspection
Pei Wei,78751,04/08/2013,100,"1000 E 41ST ST Bldg H
AUSTIN, TX 78751
(30.298033854000437, -97.71885139799969)",2802532,Routine Inspection
Pei Wei,78751,10/24/2014,94,"1000 E 41ST ST Bldg H
AUSTIN, TX 78751
(30.298033854000437, -97.71885139799969)",2802532,Routine Inspection
Pei Wei,78751,02/16/2012,87,"1000 E 41ST ST Bldg H
AUSTIN, TX 78751
(30.298033854000437, -97.71885139799969)",2802532,Routine Inspection
Pei Wei Asian Diner,78704,04/22/2013,93,"4200 S LAMAR BLVD SB
AUSTIN, TX 78704
(30.235315450000485, -97.79479389799968)",2802412,Routine Inspection
Pei Wei Asian Diner,78704,05/14/2014,86,"4200 S LAMAR BLVD SB
AUSTIN, TX 78704
(30.235315450000485, -97.79479389799968)",2802412,Routine Inspection
Pei Wei Asian Diner,78704,11/13/2013,94,"4200 S LAMAR BLVD SB
AUSTIN, TX 78704
(30.235315450000485, -97.79479389799968)",2802412,Routine Inspection
Pei Wei Asian Diner,78704,02/29/2012,85,"4200 S LAMAR BLVD SB
AUSTIN, TX 78704
(30.235315450000485, -97.79479389799968)",2802412,Routine Inspection
Pei Wei Asian Diner,78729,09/28/2012,92,"13429 N US 183 HWY
AUSTIN, TX 78729
(30.450904093000474, -97.76774771799967)",10004511,Routine Inspection
Pei Wei Asian Diner,78704,10/10/2012,84,"4200 S LAMAR BLVD SB
AUSTIN, TX 78704
(30.235315450000485, -97.79479389799968)",2802412,Routine Inspection
Pei Wei Asian Diner,78729,06/07/2013,92,"13429 N US 183 HWY
AUSTIN, TX 78729
(30.450904093000474, -97.76774771799967)",10004511,Routine Inspection
Pei Wei Asian Diner,78753,07/08/2014,86,"12901 N IH 35 SVRD NB
AUSTIN, TX 78753
(30.371742438000467, -97.6805695279997)",2802128,Routine Inspection
Pei Wei Asian Diner,78729,09/02/2014,86,"13429 N US 183 HWY
AUSTIN, TX 78729
(30.450904093000474, -97.76774771799967)",10004511,Routine Inspection
Pei Wei Asian Diner,78753,01/06/2014,79,"12901 N IH 35 SVRD NB
AUSTIN, TX 78753
(30.371742438000467, -97.6805695279997)",2802128,Routine Inspection
Pei Wei Asian Diner,78729,01/14/2014,78,"13429 N US 183 HWY
AUSTIN, TX 78729
(30.450904093000474, -97.76774771799967)",10004511,Routine Inspection
Pei Wei Asian Diner,78753,06/11/2012,89,"12901 N IH 35 SVRD NB
AUSTIN, TX 78753
(30.371742438000467, -97.6805695279997)",2802128,Routine Inspection
Pei Wei Asian Diner,78729,03/02/2012,87,"13429 N US 183 HWY
AUSTIN, TX 78729
(30.450904093000474, -97.76774771799967)",10004511,Routine Inspection
Pei Wei Asian Diner,78753,06/24/2013,92,"12901 N IH 35 SVRD NB
AUSTIN, TX 78753
(30.371742438000467, -97.6805695279997)",2802128,Routine Inspection
Pelons,78701,04/17/2014,70,"802 RED RIVER ST
AUSTIN, TX 78701
(30.268662485000448, -97.7364296719997)",10730245,Routine Inspection
Pelons,78701,02/14/2013,80,"802 RED RIVER ST
AUSTIN, TX 78701
(30.268662485000448, -97.7364296719997)",10730245,Routine Inspection
People's Pharmacy,78746,05/21/2012,94,"4201 WESTBANK DR
AUSTIN, TX 78746
(30.275895359000458, -97.81600279699967)",2800238,Routine Inspection
People's Pharmacy,78746,04/09/2014,81,"4201 WESTBANK DR
AUSTIN, TX 78746
(30.275895359000458, -97.81600279699967)",2800238,Routine Inspection
People's Pharmacy,78746,11/30/2011,93,"4201 WESTBANK DR
AUSTIN, TX 78746
(30.275895359000458, -97.81600279699967)",2800238,Routine Inspection
People's Pharmacy,78746,12/14/2012,91,"4201 WESTBANK DR
AUSTIN, TX 78746
(30.275895359000458, -97.81600279699967)",2800238,Routine Inspection
People's Pharmacy,78746,06/28/2013,93,"4201 WESTBANK DR
AUSTIN, TX 78746
(30.275895359000458, -97.81600279699967)",2800238,Routine Inspection
Peoples Pharmacy,78756,06/15/2012,94,"4018 N LAMAR BLVD
AUSTIN, TX 78756
(30.308857532000445, -97.74082562699965)",2800584,Routine Inspection
Peoples Pharmacy,78756,06/25/2013,94,"4018 N LAMAR BLVD
AUSTIN, TX 78756
(30.308857532000445, -97.74082562699965)",2800584,Routine Inspection
Peoples Pharmacy,78756,01/21/2014,80,"4018 N LAMAR BLVD
AUSTIN, TX 78756
(30.308857532000445, -97.74082562699965)",2800584,Routine Inspection
Peoples Pharmacy,78756,12/19/2012,94,"4018 N LAMAR BLVD
AUSTIN, TX 78756
(30.308857532000445, -97.74082562699965)",2800584,Routine Inspection
Peoples Pharmacy,78745,11/05/2013,97,"2002 SOUTHERN OAKS DR Unit B
AUSTIN, TX 78745
(30.218815926000445, -97.79602799199967)",10779784,Routine Inspection
Peoples Pharmacy,78745,08/19/2014,92,"2002 SOUTHERN OAKS DR Unit B
AUSTIN, TX 78745
(30.218815926000445, -97.79602799199967)",10779784,Routine Inspection
Peoples Pharmacy,78704,12/20/2011,85,"3801 S LAMAR BLVD NB
AUSTIN, TX 78704
(30.238417392000486, -97.78959364999969)",2800334,Routine Inspection
Peoples Pharmacy,78756,07/28/2014,88,"4018 N LAMAR BLVD
AUSTIN, TX 78756
(30.308857532000445, -97.74082562699965)",2800584,Routine Inspection
Peoples Pharmacy,78704,07/28/2014,84,"3801 S LAMAR BLVD NB
AUSTIN, TX 78704
(30.238417392000486, -97.78959364999969)",2800334,Routine Inspection
Peoples Pharmacy,78704,07/30/2013,100,"3801 S LAMAR BLVD NB
AUSTIN, TX 78704
(30.238417392000486, -97.78959364999969)",2800334,Routine Inspection
Peoples Pharmacy,78704,01/17/2013,95,"3801 S LAMAR BLVD NB
AUSTIN, TX 78704
(30.238417392000486, -97.78959364999969)",2800334,Routine Inspection
Peoples Pharmacy,78756,01/10/2012,92,"4018 N LAMAR BLVD
AUSTIN, TX 78756
(30.308857532000445, -97.74082562699965)",2800584,Routine Inspection
Peoples Pharmacy,78704,01/30/2014,97,"3801 S LAMAR BLVD NB
AUSTIN, TX 78704
(30.238417392000486, -97.78959364999969)",2800334,Routine Inspection
Peoples Pharmacy,78704,06/25/2012,95,"3801 S LAMAR BLVD NB
AUSTIN, TX 78704
(30.238417392000486, -97.78959364999969)",2800334,Routine Inspection
Peoples Pharmacy,78745,02/15/2013,100,"2002 SOUTHERN OAKS DR Unit B
AUSTIN, TX 78745
(30.218815926000445, -97.79602799199967)",10779784,Routine Inspection
Peoples Pharmacy #4,78750,10/13/2014,100,"13860 N US 183 HWY
AUSTIN, TX 78750
(30.43159054400047, -97.80135633599969)",10529608,Routine Inspection
Peoples Pharmacy #4,78750,06/10/2013,94,"13860 N US 183 HWY
AUSTIN, TX 78750
(30.43159054400047, -97.80135633599969)",10529608,Routine Inspection
Peoples Pharmacy #4,78750,10/12/2012,94,"13860 N US 183 HWY
AUSTIN, TX 78750
(30.43159054400047, -97.80135633599969)",10529608,Routine Inspection
Peoples Pharmacy #4,78750,04/21/2014,100,"13860 N US 183 HWY
AUSTIN, TX 78750
(30.43159054400047, -97.80135633599969)",10529608,Routine Inspection
Peoples Pharmacy #4,78750,03/27/2012,97,"13860 N US 183 HWY
AUSTIN, TX 78750
(30.43159054400047, -97.80135633599969)",10529608,Routine Inspection
Pepe's Fruit Cup #3,78741,05/20/2014,87,"2015 E RIVERSIDE DR Bunit B
AUSTIN, TX 78741
(30.24092130100047, -97.72773340099968)",10813148,Routine Inspection
Pepe's Fruit Cup #3,78741,10/22/2014,82,"2015 E RIVERSIDE DR Bunit B
AUSTIN, TX 78741
(30.24092130100047, -97.72773340099968)",10813148,Routine Inspection
Pepe's Fruit Cup #3,78741,09/09/2013,87,"2015 E RIVERSIDE DR Bunit B
AUSTIN, TX 78741
(30.24092130100047, -97.72773340099968)",10813148,Routine Inspection
Pepe's Fruit Cup #3,78741,03/20/2013,80,"2015 E RIVERSIDE DR Bunit B
AUSTIN, TX 78741
(30.24092130100047, -97.72773340099968)",10813148,Routine Inspection
Pepe's Fruit Cups,78758,10/05/2012,82,"9616 N LAMAR BLVD Unit 147
AUSTIN, TX 78758
(30.365812337000477, -97.69552348799965)",10469294,Routine Inspection
Pepe's Fruit Cups,78758,12/19/2011,74,"9616 N LAMAR BLVD Unit 147
AUSTIN, TX 78758
(30.365812337000477, -97.69552348799965)",10469294,Routine Inspection
Pepe's Fruit Cups,78758,05/23/2014,75,"9616 N LAMAR BLVD Unit 147
AUSTIN, TX 78758
(30.365812337000477, -97.69552348799965)",10469294,Routine Inspection
Pepe's Fruit Cups,78758,10/14/2013,71,"9616 N LAMAR BLVD Unit 147
AUSTIN, TX 78758
(30.365812337000477, -97.69552348799965)",10469294,Routine Inspection
Pepe's Fruit Cups,78758,03/25/2013,82,"9616 N LAMAR BLVD Unit 147
AUSTIN, TX 78758
(30.365812337000477, -97.69552348799965)",10469294,Routine Inspection
Pepe's Fruit Cup Shop,78752,05/01/2014,88,"704 E ST JOHNS AVE Unit 2
AUSTIN, TX 78752
(30.333296277000443, -97.70522818399968)",2803192,Routine Inspection
Pepe's Fruit Cup Shop,78752,01/28/2012,90,"704 E ST JOHNS AVE Unit 2
AUSTIN, TX 78752
(30.333296277000443, -97.70522818399968)",2803192,Routine Inspection
